id,gene_id,transcript_type,Class,prob
ENST00000506639.3,ENSG00000242110.5,nonsense_mediated_decay,nonsense_mediated_decay,0.885752769083364
ENST00000494400.3,ENSG00000185104.17,nonsense_mediated_decay,nonsense_mediated_decay,0.903529581016878
ENST00000421333.4,ENSG00000213339.6,nonsense_mediated_decay,nonsense_mediated_decay,0.967747695294369
ENST00000580356.3,ENSG00000178921.11,nonsense_mediated_decay,nonsense_mediated_decay,0.95495933895215
ENST00000568254.3,ENSG00000117616.15,nonsense_mediated_decay,nonsense_mediated_decay,0.885250700699671
ENST00000530254.4,ENSG00000196535.12,nonsense_mediated_decay,nonsense_mediated_decay,0.445638679316859
ENST00000523609.3,ENSG00000123908.9,nonsense_mediated_decay,nonsense_mediated_decay,0.0649862780854476
ENST00000482814.3,ENSG00000137878.14,nonsense_mediated_decay,nonsense_mediated_decay,0.904408384655899
ENST00000487672.1,ENSG00000175066.13,nonsense_mediated_decay,nonsense_mediated_decay,0.870681804775109
ENST00000513584.1,ENSG00000138668.16,nonsense_mediated_decay,nonsense_mediated_decay,0.850930257829921
ENST00000539024.3,ENSG00000051825.12,nonsense_mediated_decay,nonsense_mediated_decay,0.897633867121397
ENST00000531178.1,ENSG00000167797.5,nonsense_mediated_decay,nonsense_mediated_decay,0.777646803520798
ENST00000520850.3,ENSG00000083312.15,nonsense_mediated_decay,nonsense_mediated_decay,0.959022757293585
ENST00000505686.3,ENSG00000168916.13,nonsense_mediated_decay,nonsense_mediated_decay,0.962409625559512
ENST00000422590.4,ENSG00000162946.18,nonsense_mediated_decay,nonsense_mediated_decay,0.109706188323919
ENST00000520982.3,ENSG00000168487.15,nonsense_mediated_decay,nonsense_mediated_decay,0.914021549704249
ENST00000433728.3,ENSG00000183765.18,nonsense_mediated_decay,nonsense_mediated_decay,0.981621001051474
ENST00000588859.3,ENSG00000187266.11,nonsense_mediated_decay,nonsense_mediated_decay,0.85118730407154
ENST00000451850.4,ENSG00000123505.12,nonsense_mediated_decay,nonsense_mediated_decay,0.229169215481766
ENST00000240159.6,ENSG00000120925.11,nonsense_mediated_decay,nonsense_mediated_decay,0.819324715008262
ENST00000540929.3,ENSG00000111203.9,nonsense_mediated_decay,nonsense_mediated_decay,0.964868078330376
ENST00000616321.2,ENSG00000172725.11,nonsense_mediated_decay,nonsense_mediated_decay,0.981504821609314
ENST00000468065.3,ENSG00000168615.9,nonsense_mediated_decay,nonsense_mediated_decay,0.968238026930229
ENST00000486512.3,ENSG00000138075.9,nonsense_mediated_decay,nonsense_mediated_decay,0.700257647386849
ENST00000418501.3,ENSG00000166348.15,nonsense_mediated_decay,nonsense_mediated_decay,0.795504577524247
ENST00000466493.3,ENSG00000204130.10,nonsense_mediated_decay,nonsense_mediated_decay,0.807957767759829
ENST00000514302.3,ENSG00000155269.9,nonsense_mediated_decay,nonsense_mediated_decay,0.967793661351486
ENST00000588642.1,ENSG00000073536.15,nonsense_mediated_decay,nonsense_mediated_decay,0.206769567681454
ENST00000398187.4,ENSG00000077458.10,nonsense_mediated_decay,nonsense_mediated_decay,0.983732658593378
ENST00000545215.3,ENSG00000134333.11,nonsense_mediated_decay,nonsense_mediated_decay,0.820304207738457
ENST00000431959.3,ENSG00000147576.13,nonsense_mediated_decay,nonsense_mediated_decay,0.255984600333768
ENST00000498318.1,ENSG00000204116.9,nonsense_mediated_decay,nonsense_mediated_decay,0.792759776378848
ENST00000367402.4,ENSG00000120253.11,nonsense_mediated_decay,nonsense_mediated_decay,0.906297167756387
ENST00000572244.3,ENSG00000103313.9,nonsense_mediated_decay,nonsense_mediated_decay,0.363276261286566
ENST00000555879.3,ENSG00000140153.15,nonsense_mediated_decay,nonsense_mediated_decay,0.40048626106499
ENST00000449651.3,ENSG00000163297.14,nonsense_mediated_decay,nonsense_mediated_decay,0.944986775856051
ENST00000528471.1,ENSG00000054938.13,nonsense_mediated_decay,nonsense_mediated_decay,0.970260795462793
ENST00000507897.3,ENSG00000213204.6,nonsense_mediated_decay,nonsense_mediated_decay,0.95854511930883
ENST00000467101.3,ENSG00000101181.15,nonsense_mediated_decay,nonsense_mediated_decay,0.80807272143024
ENST00000564386.3,ENSG00000140905.7,nonsense_mediated_decay,nonsense_mediated_decay,0.313943314236002
ENST00000585461.1,ENSG00000129990.12,nonsense_mediated_decay,nonsense_mediated_decay,0.217282808730665
ENST00000511736.3,ENSG00000172262.9,nonsense_mediated_decay,nonsense_mediated_decay,0.986648184364679
ENST00000445413.4,ENSG00000138658.13,nonsense_mediated_decay,nonsense_mediated_decay,0.965938797520655
ENST00000443785.3,ENSG00000159086.12,nonsense_mediated_decay,nonsense_mediated_decay,0.975518809686426
ENST00000556392.3,ENSG00000197776.5,nonsense_mediated_decay,nonsense_mediated_decay,0.38486188068007
ENST00000469553.4,ENSG00000152061.19,nonsense_mediated_decay,nonsense_mediated_decay,0.949193159735809
ENST00000472384.3,ENSG00000178075.17,nonsense_mediated_decay,nonsense_mediated_decay,0.981045648706616
ENST00000597727.3,ENSG00000167751.10,nonsense_mediated_decay,nonsense_mediated_decay,0.315447110190618
ENST00000444427.3,ENSG00000163701.16,nonsense_mediated_decay,nonsense_mediated_decay,0.978576245694766
ENST00000378331.5,ENSG00000152455.13,nonsense_mediated_decay,nonsense_mediated_decay,0.0346343930274672
ENST00000619063.2,ENSG00000260691.3,nonsense_mediated_decay,nonsense_mediated_decay,0.957951208969697
ENST00000602307.3,ENSG00000076201.12,nonsense_mediated_decay,nonsense_mediated_decay,0.468154884552773
ENST00000378601.5,ENSG00000134574.9,nonsense_mediated_decay,nonsense_mediated_decay,0.977599035788465
ENST00000540108.1,ENSG00000135100.15,nonsense_mediated_decay,nonsense_mediated_decay,0.127254521001007
ENST00000525200.3,ENSG00000172890.9,nonsense_mediated_decay,nonsense_mediated_decay,0.77511013584947
ENST00000569327.3,ENSG00000066813.12,nonsense_mediated_decay,nonsense_mediated_decay,0.979318940642627
ENST00000432299.3,ENSG00000076242.12,nonsense_mediated_decay,nonsense_mediated_decay,0.965997646612948
ENST00000454175.1,ENSG00000196652.9,nonsense_mediated_decay,nonsense_mediated_decay,0.157791979711323
ENST00000315901.4,ENSG00000162444.11,nonsense_mediated_decay,nonsense_mediated_decay,0.917069635227368
ENST00000420072.3,ENSG00000205758.9,nonsense_mediated_decay,nonsense_mediated_decay,0.984865973242491
ENST00000392962.3,ENSG00000127507.15,nonsense_mediated_decay,nonsense_mediated_decay,0.870680337857734
ENST00000514509.3,ENSG00000172901.17,nonsense_mediated_decay,nonsense_mediated_decay,0.989276682923674
ENST00000534047.3,ENSG00000133805.13,nonsense_mediated_decay,nonsense_mediated_decay,0.994334441695068
ENST00000570790.3,ENSG00000198920.7,nonsense_mediated_decay,nonsense_mediated_decay,0.571455103004723
ENST00000367667.3,ENSG00000143207.17,nonsense_mediated_decay,nonsense_mediated_decay,0.37401674824795
ENST00000495175.4,ENSG00000043514.13,nonsense_mediated_decay,nonsense_mediated_decay,0.775659241106625
ENST00000479991.1,ENSG00000242732.4,nonsense_mediated_decay,nonsense_mediated_decay,0.365048033919832
ENST00000529464.3,ENSG00000079459.10,nonsense_mediated_decay,nonsense_mediated_decay,0.557516598872061
ENST00000615877.2,ENSG00000167984.14,nonsense_mediated_decay,nonsense_mediated_decay,0.952492616540243
ENST00000490743.3,ENSG00000125459.12,nonsense_mediated_decay,nonsense_mediated_decay,0.481183609915644
ENST00000487015.3,ENSG00000181355.18,nonsense_mediated_decay,nonsense_mediated_decay,0.931240047268069
ENST00000389040.7,ENSG00000141252.17,nonsense_mediated_decay,nonsense_mediated_decay,0.922496956719236
ENST00000565592.3,ENSG00000167964.10,nonsense_mediated_decay,nonsense_mediated_decay,0.921642789129291
ENST00000536722.3,ENSG00000111783.10,nonsense_mediated_decay,nonsense_mediated_decay,0.986262716325794
ENST00000465065.3,ENSG00000163728.8,nonsense_mediated_decay,nonsense_mediated_decay,0.894856041140735
ENST00000440452.3,ENSG00000185619.15,nonsense_mediated_decay,nonsense_mediated_decay,0.977443857982379
ENST00000587817.3,ENSG00000196967.8,nonsense_mediated_decay,nonsense_mediated_decay,0.985015164714966
ENST00000436282.1,ENSG00000100038.17,nonsense_mediated_decay,nonsense_mediated_decay,0.746001129773846
ENST00000597692.1,ENSG00000269242.1,nonsense_mediated_decay,nonsense_mediated_decay,0.884475093093825
ENST00000452556.3,ENSG00000144451.16,nonsense_mediated_decay,nonsense_mediated_decay,0.141433463908574
ENST00000553071.1,ENSG00000161638.8,nonsense_mediated_decay,nonsense_mediated_decay,0.924337391468507
ENST00000368979.4,ENSG00000112335.12,nonsense_mediated_decay,nonsense_mediated_decay,0.929962618520364
ENST00000528960.3,ENSG00000082175.12,nonsense_mediated_decay,nonsense_mediated_decay,0.888730232945874
ENST00000409617.3,ENSG00000140264.17,nonsense_mediated_decay,nonsense_mediated_decay,0.171810112189326
ENST00000585121.3,ENSG00000141380.11,nonsense_mediated_decay,nonsense_mediated_decay,0.742214991897778
ENST00000555387.1,ENSG00000021645.15,nonsense_mediated_decay,nonsense_mediated_decay,0.885589332883682
ENST00000590313.3,ENSG00000131196.15,nonsense_mediated_decay,nonsense_mediated_decay,0.58943623861164
ENST00000558570.3,ENSG00000136381.10,nonsense_mediated_decay,nonsense_mediated_decay,0.835006717159381
ENST00000557978.4,ENSG00000105717.11,nonsense_mediated_decay,nonsense_mediated_decay,0.903284464411051
ENST00000420973.3,ENSG00000090539.13,nonsense_mediated_decay,nonsense_mediated_decay,0.944603398301784
ENST00000424034.3,ENSG00000093217.7,nonsense_mediated_decay,nonsense_mediated_decay,0.280766664455039
ENST00000436347.3,ENSG00000115368.7,nonsense_mediated_decay,nonsense_mediated_decay,0.449184382118052
ENST00000478405.1,ENSG00000204271.8,nonsense_mediated_decay,nonsense_mediated_decay,0.977658959375528
ENST00000600859.3,ENSG00000062822.10,nonsense_mediated_decay,nonsense_mediated_decay,0.874883314996945
ENST00000539155.1,ENSG00000256660.3,nonsense_mediated_decay,nonsense_mediated_decay,0.292914802379308
ENST00000392001.4,ENSG00000124839.10,nonsense_mediated_decay,nonsense_mediated_decay,0.376852352462899
ENST00000568470.3,ENSG00000172831.9,nonsense_mediated_decay,nonsense_mediated_decay,0.667656835333205
ENST00000463543.3,ENSG00000163157.12,nonsense_mediated_decay,nonsense_mediated_decay,0.993934529179682
ENST00000603230.1,ENSG00000106927.9,nonsense_mediated_decay,nonsense_mediated_decay,0.969292471841967
ENST00000489571.3,ENSG00000148985.17,nonsense_mediated_decay,nonsense_mediated_decay,0.789050369462964
ENST00000564297.3,ENSG00000159625.12,nonsense_mediated_decay,nonsense_mediated_decay,0.922080057713177
ENST00000521354.3,ENSG00000076554.13,nonsense_mediated_decay,nonsense_mediated_decay,0.983993792779066
ENST00000566835.3,ENSG00000167965.15,nonsense_mediated_decay,nonsense_mediated_decay,0.949382672199952
ENST00000421364.3,ENSG00000054267.18,nonsense_mediated_decay,nonsense_mediated_decay,0.972590133645442
ENST00000392156.5,ENSG00000245680.7,nonsense_mediated_decay,nonsense_mediated_decay,0.757722895940928
ENST00000591448.3,ENSG00000126562.14,nonsense_mediated_decay,nonsense_mediated_decay,0.8867276525212
ENST00000467031.3,ENSG00000082482.11,nonsense_mediated_decay,nonsense_mediated_decay,0.8870339598708
ENST00000417998.3,ENSG00000204403.7,nonsense_mediated_decay,nonsense_mediated_decay,0.862702387809662
ENST00000562556.3,ENSG00000050820.14,nonsense_mediated_decay,nonsense_mediated_decay,0.553554408436083
ENST00000493087.3,ENSG00000139132.12,nonsense_mediated_decay,nonsense_mediated_decay,0.809010201961987
ENST00000584692.1,ENSG00000126858.14,nonsense_mediated_decay,nonsense_mediated_decay,0.286723507390658
ENST00000554474.3,ENSG00000182732.14,nonsense_mediated_decay,nonsense_mediated_decay,0.954887947206737
ENST00000579773.3,ENSG00000171916.14,nonsense_mediated_decay,nonsense_mediated_decay,0.689907884607648
ENST00000420455.3,ENSG00000142188.14,nonsense_mediated_decay,nonsense_mediated_decay,0.945606200786114
ENST00000452839.3,ENSG00000082258.10,nonsense_mediated_decay,nonsense_mediated_decay,0.913962712151263
ENST00000442441.3,ENSG00000142188.14,nonsense_mediated_decay,nonsense_mediated_decay,0.947499053616384
ENST00000397998.5,ENSG00000147408.12,nonsense_mediated_decay,nonsense_mediated_decay,0.977762449149236
ENST00000569360.1,ENSG00000261459.1,nonsense_mediated_decay,nonsense_mediated_decay,0.801297869681669
ENST00000498535.1,ENSG00000133606.8,nonsense_mediated_decay,nonsense_mediated_decay,0.92000930877336
ENST00000203664.7,ENSG00000089723.7,protein_coding,not_nmd,0.171597472623501
ENST00000331162.6,ENSG00000185177.10,protein_coding,not_nmd,0.246554156505067
ENST00000468811.3,ENSG00000124596.14,protein_coding,not_nmd,0.424321078523772
ENST00000319153.3,ENSG00000179407.3,protein_coding,not_nmd,0.179008722957391
ENST00000252456.4,ENSG00000130176.5,protein_coding,not_nmd,0.361368893719859
ENST00000434108.3,ENSG00000182132.10,protein_coding,not_nmd,0.145407664626575
ENST00000538336.3,ENSG00000122642.8,protein_coding,not_nmd,0.068491121095831
ENST00000435406.4,ENSG00000135506.13,protein_coding,not_nmd,0.0571909000404557
ENST00000396184.5,ENSG00000154678.14,protein_coding,not_nmd,0.0528984755721745
ENST00000600429.3,ENSG00000090554.10,protein_coding,not_nmd,0.347360396497138
ENST00000431843.4,ENSG00000185187.10,protein_coding,not_nmd,0.607381700074528
ENST00000486347.3,ENSG00000156504.14,protein_coding,not_nmd,0.0902768092113594
ENST00000416695.4,ENSG00000188167.6,protein_coding,not_nmd,0.0177415102656166
ENST00000233948.3,ENSG00000115596.3,protein_coding,not_nmd,0.203722700718744
ENST00000560355.1,ENSG00000166147.11,protein_coding,not_nmd,0.178646721922209
ENST00000430479.3,ENSG00000006468.11,protein_coding,not_nmd,0.347513671244362
ENST00000367961.6,ENSG00000072694.16,protein_coding,not_nmd,0.0878056842353103
ENST00000367509.6,ENSG00000121481.8,protein_coding,not_nmd,0.135948574183161
ENST00000527272.1,ENSG00000134909.16,protein_coding,not_nmd,0.0286804218791697
ENST00000201031.2,ENSG00000087510.6,protein_coding,not_nmd,0.135379078662919
ENST00000357991.5,ENSG00000173698.15,protein_coding,not_nmd,0.0258042524480239
ENST00000225648.3,ENSG00000108511.9,protein_coding,not_nmd,0.176048731257372
ENST00000539778.4,ENSG00000153815.14,protein_coding,not_nmd,0.0653717775034177
ENST00000301585.7,ENSG00000167862.7,protein_coding,not_nmd,0.098582172815032
ENST00000367096.5,ENSG00000162891.8,protein_coding,not_nmd,0.0917794173971368
ENST00000357328.6,ENSG00000198105.9,protein_coding,not_nmd,0.0666778925582055
ENST00000536187.4,ENSG00000167535.5,protein_coding,not_nmd,0.0942578024385761
ENST00000570980.1,ENSG00000213398.5,protein_coding,not_nmd,0.757785526629518
ENST00000374409.3,ENSG00000001460.15,protein_coding,not_nmd,0.213606174908613
ENST00000359678.7,ENSG00000198130.12,protein_coding,not_nmd,0.586166966845644
ENST00000366609.3,ENSG00000168264.8,protein_coding,not_nmd,0.00855041501165581
ENST00000380728.4,ENSG00000132522.13,protein_coding,not_nmd,0.673000207782433
ENST00000379721.3,ENSG00000122711.6,protein_coding,not_nmd,0.189047089825917
ENST00000310441.9,ENSG00000172534.11,protein_coding,not_nmd,0.285074967768974
ENST00000430254.1,ENSG00000115993.9,protein_coding,not_nmd,0.404679236611858
ENST00000580301.3,ENSG00000109065.9,protein_coding,not_nmd,0.0996937227803491
ENST00000426613.2,ENSG00000013619.11,protein_coding,not_nmd,0.189806989541247
ENST00000423266.3,ENSG00000166925.6,protein_coding,not_nmd,0.127235681226138
ENST00000435494.2,ENSG00000128578.7,protein_coding,not_nmd,0.0412380876540082
ENST00000519209.3,ENSG00000006747.12,protein_coding,not_nmd,0.403950952266048
ENST00000259486.8,ENSG00000136960.10,protein_coding,not_nmd,0.0369263991042565
ENST00000374272.3,ENSG00000158022.6,protein_coding,not_nmd,0.255698945351247
ENST00000380138.3,ENSG00000164176.10,protein_coding,not_nmd,0.0311271367178304
ENST00000355149.5,ENSG00000102181.17,protein_coding,not_nmd,0.251106271658728
ENST00000621747.2,ENSG00000112715.18,protein_coding,not_nmd,0.502451594314929
ENST00000349880.6,ENSG00000166833.17,protein_coding,not_nmd,0.0869136764418237
ENST00000306108.7,ENSG00000171103.8,protein_coding,not_nmd,0.0683106797227884
ENST00000409183.3,ENSG00000119844.12,protein_coding,not_nmd,0.0476261150660591
ENST00000331366.7,ENSG00000139117.11,protein_coding,not_nmd,0.0415148156973035
ENST00000523816.3,ENSG00000133943.18,protein_coding,not_nmd,0.493819027466448
ENST00000485960.4,ENSG00000121749.13,protein_coding,not_nmd,0.0404057745773624
ENST00000586440.1,ENSG00000267795.3,protein_coding,not_nmd,0.114500818587875
ENST00000620437.2,ENSG00000068903.17,protein_coding,not_nmd,0.460528321327207
ENST00000482108.1,ENSG00000242265.3,protein_coding,not_nmd,0.0545659838980946
ENST00000541099.3,ENSG00000043514.13,protein_coding,not_nmd,0.528639579715569
ENST00000286548.6,ENSG00000156052.8,protein_coding,not_nmd,0.0751214890301806
ENST00000522387.3,ENSG00000070756.11,protein_coding,not_nmd,0.358121448942551
ENST00000381545.5,ENSG00000111700.10,protein_coding,not_nmd,0.200027799171114
ENST00000590578.3,ENSG00000167380.14,protein_coding,not_nmd,0.411758941339914
ENST00000585892.3,ENSG00000079805.14,protein_coding,not_nmd,0.237100621100086
ENST00000555773.3,ENSG00000182199.8,protein_coding,not_nmd,0.220862490086642
ENST00000502783.3,ENSG00000155893.9,protein_coding,not_nmd,0.454203343261323
ENST00000354422.3,ENSG00000188859.6,protein_coding,not_nmd,0.162296114599666
ENST00000373074.3,ENSG00000163875.13,protein_coding,not_nmd,0.433089387462065
ENST00000435572.4,ENSG00000123405.11,protein_coding,not_nmd,0.218669234582332
ENST00000585809.3,ENSG00000065268.8,protein_coding,not_nmd,0.0717292724876627
ENST00000555055.3,ENSG00000126215.11,protein_coding,not_nmd,0.302759635277299
ENST00000244565.5,ENSG00000124602.7,protein_coding,not_nmd,0.0650294929887201
ENST00000366937.3,ENSG00000196482.14,protein_coding,not_nmd,0.089015666600065
ENST00000275162.7,ENSG00000146352.10,protein_coding,not_nmd,0.157304587981402
ENST00000505212.3,ENSG00000182585.7,protein_coding,not_nmd,0.183212245845411
ENST00000392500.5,ENSG00000111860.11,protein_coding,not_nmd,0.257998925198434
ENST00000425731.5,ENSG00000174963.15,protein_coding,not_nmd,0.0298001474059075
ENST00000475942.3,ENSG00000137210.11,protein_coding,not_nmd,0.2084754525528
ENST00000375053.4,ENSG00000102316.14,protein_coding,not_nmd,0.276281466875652
ENST00000218004.3,ENSG00000101888.9,protein_coding,not_nmd,0.068163242972126
ENST00000557666.1,ENSG00000166170.9,protein_coding,not_nmd,0.100337779259671
ENST00000367463.4,ENSG00000111962.7,protein_coding,not_nmd,0.0434650697519538
ENST00000366814.3,ENSG00000163041.7,protein_coding,not_nmd,0.0944140086550075
ENST00000406877.5,ENSG00000164649.17,protein_coding,not_nmd,0.196822791258486
ENST00000380394.6,ENSG00000137154.10,protein_coding,not_nmd,0.0800483901043318
ENST00000379339.3,ENSG00000131591.15,protein_coding,not_nmd,0.309745840339563
ENST00000314686.7,ENSG00000177873.10,protein_coding,not_nmd,0.43406648137121
ENST00000245503.7,ENSG00000125414.16,protein_coding,not_nmd,0.581473238878098
ENST00000281453.7,ENSG00000151725.9,protein_coding,not_nmd,0.066015824571099
ENST00000426002.3,ENSG00000164054.13,protein_coding,not_nmd,0.749218276922873
ENST00000457456.3,ENSG00000114867.17,protein_coding,not_nmd,0.0954716095872613
ENST00000258052.5,ENSG00000135587.6,protein_coding,not_nmd,0.627534189365474
ENST00000393134.3,ENSG00000119950.18,protein_coding,not_nmd,0.223080125941769
ENST00000536792.3,ENSG00000132964.9,protein_coding,not_nmd,0.824580289107472
ENST00000372134.3,ENSG00000165678.17,protein_coding,not_nmd,0.21902405393655
ENST00000370899.5,ENSG00000259030.4,protein_coding,not_nmd,0.0475793964801948
ENST00000397498.6,ENSG00000214087.6,protein_coding,not_nmd,0.107136376064846
ENST00000445478.4,ENSG00000070495.12,protein_coding,not_nmd,0.093825861679863
ENST00000541995.3,ENSG00000182870.10,protein_coding,not_nmd,0.503705374018217
ENST00000555083.3,ENSG00000182256.10,protein_coding,not_nmd,0.206045059588067
ENST00000620195.2,ENSG00000170100.11,protein_coding,not_nmd,0.0727497890465002
ENST00000340011.7,ENSG00000106304.13,protein_coding,not_nmd,0.686061139218455
ENST00000526794.1,ENSG00000178105.7,protein_coding,not_nmd,0.012352658506883
ENST00000374382.3,ENSG00000130055.11,protein_coding,not_nmd,0.433213000741041
ENST00000354785.6,ENSG00000115414.16,protein_coding,not_nmd,0.288698133518888
ENST00000532156.3,ENSG00000150433.7,protein_coding,not_nmd,0.576087396261116
ENST00000336314.6,ENSG00000155506.14,protein_coding,not_nmd,0.0146375107864629
ENST00000360184.6,ENSG00000197102.8,protein_coding,not_nmd,0.163537496678888
ENST00000405413.4,ENSG00000173083.12,protein_coding,not_nmd,0.0586617535280774
ENST00000272454.8,ENSG00000015568.10,protein_coding,not_nmd,0.220658215707233
ENST00000209875.6,ENSG00000094916.11,protein_coding,not_nmd,0.0471156496079604
ENST00000280800.4,ENSG00000151176.5,protein_coding,not_nmd,0.0274592948425529
ENST00000357086.6,ENSG00000150995.15,protein_coding,not_nmd,0.0646231426181101
ENST00000500254.4,ENSG00000251655.4,protein_coding,not_nmd,0.296655995581602
ENST00000380199.7,ENSG00000131732.9,protein_coding,not_nmd,0.0589861162061803
ENST00000411494.3,ENSG00000182132.10,protein_coding,not_nmd,0.145407664626575
ENST00000378757.4,ENSG00000123240.14,protein_coding,not_nmd,0.0865200553123378
ENST00000378792.1,ENSG00000137077.5,protein_coding,not_nmd,0.0999530456144277
ENST00000496118.2,ENSG00000204256.10,protein_coding,not_nmd,0.0557025191701357
ENST00000372999.3,ENSG00000124191.15,protein_coding,not_nmd,0.22250241171205
ENST00000567962.3,ENSG00000186187.9,protein_coding,not_nmd,0.283012032115156
ENST00000251020.6,ENSG00000103449.9,protein_coding,not_nmd,0.0159363275301342
ENST00000260505.10,ENSG00000137941.14,protein_coding,not_nmd,0.12759609777585
ENST00000273067.4,ENSG00000144583.4,protein_coding,not_nmd,0.104007743715921
ENST00000395958.4,ENSG00000164924.15,protein_coding,not_nmd,0.263856970684604
ENST00000446803.4,ENSG00000065882.13,protein_coding,not_nmd,0.251434665262352
ENST00000613098.2,ENSG00000109819.6,protein_coding,not_nmd,0.352997793645375
ENST00000539140.3,ENSG00000156171.12,protein_coding,not_nmd,0.259598919038202
ENST00000617204.2,ENSG00000135525.16,protein_coding,not_nmd,0.058048218711654
ENST00000306503.5,ENSG00000171150.7,protein_coding,not_nmd,0.0185768318021515
ENST00000393611.4,ENSG00000169228.11,protein_coding,not_nmd,0.602288440147855
ENST00000591734.3,ENSG00000166974.10,protein_coding,not_nmd,0.421309903620468
ENST00000429277.4,ENSG00000122367.17,protein_coding,not_nmd,0.0440896979136768
ENST00000259818.7,ENSG00000137285.9,protein_coding,not_nmd,0.115059855730525
ENST00000542278.3,ENSG00000165195.11,protein_coding,not_nmd,0.0384615493926195
ENST00000560948.1,ENSG00000140262.15,protein_coding,not_nmd,0.169725128677134
ENST00000329553.2,ENSG00000183145.6,protein_coding,not_nmd,0.148991099920532
ENST00000529611.3,ENSG00000137500.7,protein_coding,not_nmd,0.730098015428699
ENST00000341514.8,ENSG00000165240.15,protein_coding,not_nmd,0.0233990305462974
ENST00000417449.4,ENSG00000137760.12,protein_coding,not_nmd,0.155540589616714
ENST00000441580.3,ENSG00000160917.12,protein_coding,not_nmd,0.708718547446415
ENST00000570248.3,ENSG00000103034.12,protein_coding,not_nmd,0.127348842037163
ENST00000377311.3,ENSG00000181778.4,protein_coding,not_nmd,0.0424110485530255
ENST00000392396.5,ENSG00000072274.10,protein_coding,not_nmd,0.163469727276516
ENST00000522820.3,ENSG00000123119.9,protein_coding,not_nmd,0.43449238465783
ENST00000372919.6,ENSG00000138279.13,protein_coding,not_nmd,0.0582619844115056
ENST00000572045.3,ENSG00000131650.11,protein_coding,not_nmd,0.568287661389757
ENST00000545679.3,ENSG00000120860.8,protein_coding,not_nmd,0.240527444825617
ENST00000315366.7,ENSG00000180801.12,protein_coding,not_nmd,0.0266138139388565
ENST00000426395.5,ENSG00000104870.10,protein_coding,not_nmd,0.414375147962987
ENST00000485050.3,ENSG00000151576.8,protein_coding,not_nmd,0.0778390416550646
ENST00000556564.3,ENSG00000070778.10,protein_coding,not_nmd,0.0483551362129869
ENST00000528443.4,ENSG00000143337.16,protein_coding,not_nmd,0.163639886360437
ENST00000601016.3,ENSG00000102125.13,protein_coding,not_nmd,0.538604120022545
ENST00000504786.3,ENSG00000170180.17,protein_coding,not_nmd,0.200267563901406
ENST00000607739.1,ENSG00000146243.11,protein_coding,not_nmd,0.64564083142617
ENST00000371408.5,ENSG00000176273.12,protein_coding,not_nmd,0.0214402552423308
ENST00000394181.4,ENSG00000080822.14,protein_coding,not_nmd,0.20036950172977
ENST00000611173.1,ENSG00000148357.14,protein_coding,not_nmd,0.114262892220922
ENST00000229387.5,ENSG00000111783.10,protein_coding,not_nmd,0.0535546208334576
ENST00000238081.5,ENSG00000134308.11,protein_coding,not_nmd,0.158975360020384
ENST00000261558.5,ENSG00000053770.9,protein_coding,not_nmd,0.0352795392773382
ENST00000394933.5,ENSG00000160606.8,protein_coding,not_nmd,0.175084124410946
ENST00000367830.3,ENSG00000143155.10,protein_coding,not_nmd,0.128940175203387
ENST00000593572.3,ENSG00000105374.7,protein_coding,not_nmd,0.143309770213274
ENST00000517876.3,ENSG00000155508.11,protein_coding,not_nmd,0.48430056098009
ENST00000508954.3,ENSG00000273841.2,protein_coding,not_nmd,0.381840062323229
ENST00000433535.4,ENSG00000156990.12,protein_coding,not_nmd,0.105394350090094
ENST00000409551.5,ENSG00000135903.16,protein_coding,not_nmd,0.561217404492118
ENST00000532163.3,ENSG00000150776.15,protein_coding,not_nmd,0.275979861486646
ENST00000314915.6,ENSG00000176697.16,protein_coding,not_nmd,0.0992922866291957
ENST00000267525.8,ENSG00000140009.16,protein_coding,not_nmd,0.0860209010659936
ENST00000267843.6,ENSG00000140285.7,protein_coding,not_nmd,0.105012210939123
ENST00000261180.6,ENSG00000072657.6,protein_coding,not_nmd,0.0160966713506958
ENST00000409210.1,ENSG00000180347.11,protein_coding,not_nmd,0.240715920987599
ENST00000507846.3,ENSG00000189184.9,protein_coding,not_nmd,0.296235910496025
ENST00000392533.5,ENSG00000135090.11,protein_coding,not_nmd,0.2925019968525
ENST00000321489.7,ENSG00000157423.15,protein_coding,not_nmd,0.096272383281792
ENST00000576478.3,ENSG00000129214.12,protein_coding,not_nmd,0.202535655190133
ENST00000423302.4,ENSG00000072952.16,protein_coding,not_nmd,0.0453319235464386
ENST00000524765.1,ENSG00000109956.10,protein_coding,not_nmd,0.413292945590615
ENST00000613925.2,ENSG00000119004.12,protein_coding,not_nmd,0.854480247555498
ENST00000318988.8,ENSG00000175826.9,protein_coding,not_nmd,0.624072528732171
ENST00000394464.4,ENSG00000113580.12,protein_coding,not_nmd,0.0558414952794313
ENST00000402320.3,ENSG00000133424.18,protein_coding,not_nmd,0.410475367518458
ENST00000388767.5,ENSG00000167549.16,protein_coding,not_nmd,0.0521055485990868
ENST00000616482.2,ENSG00000131503.18,protein_coding,not_nmd,0.173272867834579
ENST00000300413.7,ENSG00000167088.8,protein_coding,not_nmd,0.172016204451003
ENST00000549996.3,ENSG00000012504.11,protein_coding,not_nmd,0.624901655354537
