id,gene_id,transcript_type,Class,prob
ENST00000613925.2,ENSG00000119004.12,protein_coding,not_nmd,0.858215293645516
ENST00000234111.6,ENSG00000115758.10,protein_coding,not_nmd,0.285958168253009
ENST00000358394.5,ENSG00000079385.19,protein_coding,not_nmd,0.120482569472298
ENST00000511789.3,ENSG00000109680.8,protein_coding,not_nmd,0.176867039678956
ENST00000373443.5,ENSG00000142920.14,protein_coding,not_nmd,0.532249588574063
ENST00000418572.4,ENSG00000170581.11,protein_coding,not_nmd,0.344058973585022
ENST00000303115.5,ENSG00000168685.12,protein_coding,not_nmd,0.0988918551375484
ENST00000539548.4,ENSG00000140945.13,nonsense_mediated_decay,nonsense_mediated_decay,0.821723890494094
ENST00000375915.3,ENSG00000204442.3,protein_coding,not_nmd,0.0168301628203274
ENST00000444321.2,ENSG00000101938.12,protein_coding,not_nmd,0.144260365985194
ENST00000505603.3,ENSG00000169762.14,nonsense_mediated_decay,nonsense_mediated_decay,0.656910833658252
ENST00000524913.2,ENSG00000119703.13,protein_coding,not_nmd,0.10081963859087
ENST00000406877.5,ENSG00000164649.17,protein_coding,not_nmd,0.181058554303794
ENST00000591278.3,ENSG00000130803.12,nonsense_mediated_decay,nonsense_mediated_decay,0.679223823837634
ENST00000299155.7,ENSG00000166126.8,protein_coding,not_nmd,0.126390719635706
ENST00000524588.3,ENSG00000118513.16,nonsense_mediated_decay,nonsense_mediated_decay,0.651003732145834
ENST00000589215.3,ENSG00000141452.7,nonsense_mediated_decay,nonsense_mediated_decay,0.881183536240628
ENST00000201031.2,ENSG00000087510.6,protein_coding,not_nmd,0.193903226619532
ENST00000592611.3,ENSG00000150477.12,nonsense_mediated_decay,nonsense_mediated_decay,0.531800176223717
ENST00000490743.3,ENSG00000125459.12,nonsense_mediated_decay,nonsense_mediated_decay,0.597645710086749
ENST00000299204.4,ENSG00000166170.9,protein_coding,not_nmd,0.0174123671201472
ENST00000473325.3,ENSG00000158816.13,nonsense_mediated_decay,nonsense_mediated_decay,0.836247402573485
ENST00000505686.3,ENSG00000168916.13,nonsense_mediated_decay,nonsense_mediated_decay,0.939744739941908
ENST00000530131.3,ENSG00000137710.12,nonsense_mediated_decay,nonsense_mediated_decay,0.589342323656544
ENST00000448076.5,ENSG00000184937.10,protein_coding,not_nmd,0.352122484177114
ENST00000525200.3,ENSG00000172890.9,nonsense_mediated_decay,nonsense_mediated_decay,0.857935635831763
ENST00000380568.5,ENSG00000137878.14,protein_coding,not_nmd,0.0967277007268459
ENST00000462788.4,ENSG00000121749.13,nonsense_mediated_decay,nonsense_mediated_decay,0.707389693192113
ENST00000552189.3,ENSG00000079387.11,nonsense_mediated_decay,nonsense_mediated_decay,0.784508900714955
ENST00000366545.5,ENSG00000180287.14,nonsense_mediated_decay,nonsense_mediated_decay,0.813553254756422
ENST00000391728.6,ENSG00000167633.14,protein_coding,not_nmd,0.123281952041243
ENST00000416591.3,ENSG00000142330.17,nonsense_mediated_decay,nonsense_mediated_decay,0.968172211107883
ENST00000585809.3,ENSG00000065268.8,protein_coding,not_nmd,0.0448513509413214
ENST00000591639.3,ENSG00000081665.11,nonsense_mediated_decay,nonsense_mediated_decay,0.812022937825001
ENST00000427635.4,ENSG00000148634.13,nonsense_mediated_decay,nonsense_mediated_decay,0.884911263777949
ENST00000436959.5,ENSG00000184445.9,protein_coding,not_nmd,0.967318649143882
ENST00000452556.3,ENSG00000144451.16,nonsense_mediated_decay,nonsense_mediated_decay,0.280176892244599
ENST00000502783.3,ENSG00000155893.9,protein_coding,not_nmd,0.329527281385144
ENST00000261699.6,ENSG00000087299.9,protein_coding,not_nmd,0.124381382322633
ENST00000301281.8,ENSG00000167671.9,protein_coding,not_nmd,0.136190682530956
ENST00000417344.2,ENSG00000129315.7,nonsense_mediated_decay,nonsense_mediated_decay,0.802499597773327
ENST00000296741.4,ENSG00000164303.8,protein_coding,not_nmd,0.0464311863777068
ENST00000341041.6,ENSG00000153157.10,nonsense_mediated_decay,nonsense_mediated_decay,0.872766572180746
ENST00000505911.3,ENSG00000124678.15,nonsense_mediated_decay,nonsense_mediated_decay,0.735773695024797
ENST00000513978.3,ENSG00000155324.7,nonsense_mediated_decay,nonsense_mediated_decay,0.411944219846903
ENST00000366714.2,ENSG00000198835.3,protein_coding,not_nmd,0.0208090040919262
ENST00000222214.7,ENSG00000105607.10,protein_coding,not_nmd,0.425070945561255
ENST00000544117.4,ENSG00000167528.10,protein_coding,not_nmd,0.333108707273204
ENST00000451275.1,ENSG00000179909.13,nonsense_mediated_decay,nonsense_mediated_decay,0.869547447124566
ENST00000370452.5,ENSG00000112305.12,protein_coding,not_nmd,0.212833399544789
ENST00000379115.6,ENSG00000007372.18,protein_coding,not_nmd,0.791201374964726
ENST00000510477.3,ENSG00000040731.8,nonsense_mediated_decay,nonsense_mediated_decay,0.965060015593323
ENST00000512796.1,ENSG00000177453.5,protein_coding,not_nmd,0.331927701537301
ENST00000441897.3,ENSG00000159496.12,nonsense_mediated_decay,nonsense_mediated_decay,0.973907888571718
ENST00000445633.3,ENSG00000114268.9,nonsense_mediated_decay,nonsense_mediated_decay,0.820519064221188
ENST00000608382.3,ENSG00000089775.9,protein_coding,not_nmd,0.0487205503640715
ENST00000395226.4,ENSG00000138678.8,protein_coding,not_nmd,0.118045222155041
ENST00000583443.3,ENSG00000141665.9,nonsense_mediated_decay,nonsense_mediated_decay,0.58773293131859
ENST00000397638.4,ENSG00000160310.14,protein_coding,not_nmd,0.210218227637504
ENST00000428631.4,ENSG00000152578.10,protein_coding,not_nmd,0.241831861039827
ENST00000468415.4,ENSG00000163689.16,nonsense_mediated_decay,nonsense_mediated_decay,0.941186283871943
ENST00000487726.3,ENSG00000164076.14,nonsense_mediated_decay,nonsense_mediated_decay,0.404245355117335
ENST00000550383.1,ENSG00000257950.3,nonsense_mediated_decay,nonsense_mediated_decay,0.886908886798198
ENST00000604236.3,ENSG00000066468.18,nonsense_mediated_decay,nonsense_mediated_decay,0.943071748035886
ENST00000412735.3,ENSG00000196843.13,nonsense_mediated_decay,nonsense_mediated_decay,0.45308067982404
ENST00000462900.2,ENSG00000117262.16,protein_coding,not_nmd,0.136978894391752
ENST00000382952.5,ENSG00000159692.13,protein_coding,not_nmd,0.486022297138078
ENST00000475516.3,ENSG00000132781.15,nonsense_mediated_decay,nonsense_mediated_decay,0.677263173834205
ENST00000428799.1,ENSG00000196236.10,nonsense_mediated_decay,nonsense_mediated_decay,0.541210940188793
ENST00000564105.3,ENSG00000174177.10,nonsense_mediated_decay,nonsense_mediated_decay,0.553629784901733
ENST00000612897.2,ENSG00000132677.10,nonsense_mediated_decay,nonsense_mediated_decay,0.624508191038864
ENST00000485050.3,ENSG00000151576.8,protein_coding,not_nmd,0.0302582743891306
ENST00000367948.4,ENSG00000162746.12,protein_coding,not_nmd,0.237521335411931
ENST00000417191.2,ENSG00000264522.3,protein_coding,not_nmd,0.320836605429315
ENST00000261826.8,ENSG00000089041.14,nonsense_mediated_decay,nonsense_mediated_decay,0.381139741893691
ENST00000492859.3,ENSG00000012048.17,nonsense_mediated_decay,nonsense_mediated_decay,0.745628431268149
ENST00000497146.3,ENSG00000050628.18,nonsense_mediated_decay,nonsense_mediated_decay,0.857563258784328
ENST00000549996.3,ENSG00000012504.11,protein_coding,not_nmd,0.673269192858428
ENST00000610096.1,ENSG00000134207.12,nonsense_mediated_decay,nonsense_mediated_decay,0.927329429822466
ENST00000187910.4,ENSG00000170848.13,protein_coding,not_nmd,0.0567703888032031
ENST00000414241.5,ENSG00000162521.16,protein_coding,not_nmd,0.314225497582334
ENST00000258052.5,ENSG00000135587.6,protein_coding,not_nmd,0.523441814219661
ENST00000337852.8,ENSG00000101945.14,protein_coding,not_nmd,0.120113118782276
ENST00000427674.4,ENSG00000184640.15,protein_coding,not_nmd,0.436235320454823
ENST00000493087.3,ENSG00000139132.12,nonsense_mediated_decay,nonsense_mediated_decay,0.861813014545766
ENST00000528015.3,ENSG00000118513.16,nonsense_mediated_decay,nonsense_mediated_decay,0.959191552632721
ENST00000588169.3,ENSG00000087157.16,nonsense_mediated_decay,nonsense_mediated_decay,0.876340750683029
ENST00000564488.3,ENSG00000138629.13,protein_coding,not_nmd,0.14594416268374
ENST00000557056.3,ENSG00000129467.11,nonsense_mediated_decay,nonsense_mediated_decay,0.973083759378453
ENST00000584288.3,ENSG00000105221.14,nonsense_mediated_decay,nonsense_mediated_decay,0.661051190910686
ENST00000281453.7,ENSG00000151725.9,protein_coding,not_nmd,0.0375353191969671
ENST00000475268.3,ENSG00000065665.18,nonsense_mediated_decay,nonsense_mediated_decay,0.875230073493794
ENST00000467655.1,ENSG00000182504.8,nonsense_mediated_decay,nonsense_mediated_decay,0.752534666055258
ENST00000495106.3,ENSG00000174842.14,nonsense_mediated_decay,nonsense_mediated_decay,0.968725846142341
ENST00000296233.3,ENSG00000163884.3,protein_coding,not_nmd,0.147628735145567
ENST00000455050.2,ENSG00000124155.14,nonsense_mediated_decay,nonsense_mediated_decay,0.842670578807888
ENST00000542460.3,ENSG00000105486.11,nonsense_mediated_decay,nonsense_mediated_decay,0.892283596321681
ENST00000572485.3,ENSG00000181856.12,nonsense_mediated_decay,nonsense_mediated_decay,0.906974999580679
ENST00000353546.5,ENSG00000101199.10,protein_coding,not_nmd,0.0779807607986305
ENST00000445478.4,ENSG00000070495.12,protein_coding,not_nmd,0.115196496287031
ENST00000463717.3,ENSG00000137878.14,nonsense_mediated_decay,nonsense_mediated_decay,0.928086268495519
ENST00000618655.1,ENSG00000136213.8,protein_coding,not_nmd,0.0215952991679474
ENST00000409443.4,ENSG00000198586.11,nonsense_mediated_decay,nonsense_mediated_decay,0.972397861295877
ENST00000301327.4,ENSG00000167700.6,protein_coding,not_nmd,0.560301234678956
ENST00000478793.1,ENSG00000184307.11,nonsense_mediated_decay,nonsense_mediated_decay,0.866120567985326
ENST00000476412.3,ENSG00000081019.11,nonsense_mediated_decay,nonsense_mediated_decay,0.939081878363293
ENST00000610884.2,ENSG00000164975.13,protein_coding,not_nmd,0.922200093598796
ENST00000273067.4,ENSG00000144583.4,protein_coding,not_nmd,0.146974768722203
ENST00000299952.4,ENSG00000140832.7,protein_coding,not_nmd,0.0265971283584877
ENST00000376381.3,ENSG00000011258.13,protein_coding,not_nmd,0.11705892417618
ENST00000431843.4,ENSG00000185187.10,protein_coding,not_nmd,0.638879423230547
ENST00000555116.3,ENSG00000182199.8,nonsense_mediated_decay,nonsense_mediated_decay,0.387601791249621
ENST00000582811.4,ENSG00000105655.16,nonsense_mediated_decay,nonsense_mediated_decay,0.488327935442784
ENST00000296484.4,ENSG00000164087.5,protein_coding,not_nmd,0.0821339154884952
ENST00000460465.3,ENSG00000008128.20,nonsense_mediated_decay,nonsense_mediated_decay,0.970505073323611
ENST00000482814.3,ENSG00000137878.14,nonsense_mediated_decay,nonsense_mediated_decay,0.870646111368753
ENST00000262291.6,ENSG00000062716.8,protein_coding,not_nmd,0.250303988858158
ENST00000367463.4,ENSG00000111962.7,protein_coding,not_nmd,0.0405236703507904
ENST00000264677.6,ENSG00000114204.12,protein_coding,not_nmd,0.21499590303503
ENST00000368585.3,ENSG00000171811.10,protein_coding,not_nmd,0.632462163075036
ENST00000416445.4,ENSG00000136436.12,protein_coding,not_nmd,0.137567119421757
ENST00000374848.5,ENSG00000165152.6,protein_coding,not_nmd,0.0145853744061439
ENST00000461304.3,ENSG00000125875.11,nonsense_mediated_decay,nonsense_mediated_decay,0.968992599711413
ENST00000461554.3,ENSG00000090097.18,protein_coding,not_nmd,0.469899216338659
ENST00000526313.3,ENSG00000006611.13,nonsense_mediated_decay,nonsense_mediated_decay,0.947204915857881
ENST00000540270.3,ENSG00000139151.12,nonsense_mediated_decay,nonsense_mediated_decay,0.962569395648816
ENST00000377669.4,ENSG00000118922.14,protein_coding,not_nmd,0.039300378508968
ENST00000301336.6,ENSG00000167705.9,protein_coding,not_nmd,0.336660793835027
ENST00000215812.6,ENSG00000100012.9,protein_coding,not_nmd,0.0637295118240298
ENST00000366847.6,ENSG00000213066.9,protein_coding,not_nmd,0.216836708868428
ENST00000424034.3,ENSG00000093217.7,nonsense_mediated_decay,nonsense_mediated_decay,0.496188179737626
ENST00000452733.4,ENSG00000105443.11,protein_coding,not_nmd,0.667392438156108
ENST00000572045.3,ENSG00000131650.11,protein_coding,not_nmd,0.353328901893223
ENST00000398951.4,ENSG00000138101.16,nonsense_mediated_decay,nonsense_mediated_decay,0.703683086339311
ENST00000529429.3,ENSG00000197363.7,protein_coding,not_nmd,0.140892963717028
ENST00000555387.1,ENSG00000021645.15,nonsense_mediated_decay,nonsense_mediated_decay,0.788556966552158
ENST00000556597.1,ENSG00000088808.14,nonsense_mediated_decay,nonsense_mediated_decay,0.922943611074307
ENST00000607742.3,ENSG00000122335.11,nonsense_mediated_decay,nonsense_mediated_decay,0.912993473124624
ENST00000356613.3,ENSG00000198576.3,protein_coding,not_nmd,0.563550772019979
ENST00000252322.1,ENSG00000130038.7,protein_coding,not_nmd,0.490797695983226
ENST00000431330.4,ENSG00000170445.10,protein_coding,not_nmd,0.325661907653376
ENST00000431561.5,ENSG00000010539.9,protein_coding,not_nmd,0.398712328947093
ENST00000521967.1,ENSG00000186335.6,protein_coding,not_nmd,0.152648674402282
ENST00000547065.1,ENSG00000111424.8,nonsense_mediated_decay,nonsense_mediated_decay,0.75545786720949
ENST00000468200.2,ENSG00000180116.13,nonsense_mediated_decay,nonsense_mediated_decay,0.970295853429985
ENST00000530522.1,ENSG00000138050.12,nonsense_mediated_decay,nonsense_mediated_decay,0.536920667314929
ENST00000590530.3,ENSG00000105607.10,nonsense_mediated_decay,nonsense_mediated_decay,0.656015335628792
ENST00000328945.6,ENSG00000184860.7,protein_coding,not_nmd,0.0159069012373813
ENST00000310571.5,ENSG00000175575.10,protein_coding,not_nmd,0.0874863335994053
ENST00000453327.5,ENSG00000110881.9,protein_coding,not_nmd,0.0898900666926424
ENST00000593922.3,ENSG00000126456.13,protein_coding,not_nmd,0.552603344295338
ENST00000519584.3,ENSG00000108515.15,protein_coding,not_nmd,0.175944212022527
ENST00000503780.3,ENSG00000164118.10,protein_coding,not_nmd,0.340213121553363
ENST00000542375.3,ENSG00000167104.9,nonsense_mediated_decay,nonsense_mediated_decay,0.852352470509748
ENST00000537553.3,ENSG00000110888.15,nonsense_mediated_decay,nonsense_mediated_decay,0.975841634648662
ENST00000528140.3,ENSG00000118513.16,nonsense_mediated_decay,nonsense_mediated_decay,0.965209124560773
ENST00000491855.3,ENSG00000133063.13,nonsense_mediated_decay,nonsense_mediated_decay,0.925624735139573
ENST00000526565.3,ENSG00000118513.16,nonsense_mediated_decay,nonsense_mediated_decay,0.942119665571133
ENST00000312584.3,ENSG00000173530.5,protein_coding,not_nmd,0.0484733338823629
ENST00000359678.7,ENSG00000198130.12,protein_coding,not_nmd,0.520199501376954
ENST00000521849.3,ENSG00000134824.11,protein_coding,not_nmd,0.222985232702085
ENST00000422053.3,ENSG00000101255.8,protein_coding,not_nmd,0.459046991240727
ENST00000502821.3,ENSG00000196104.8,nonsense_mediated_decay,nonsense_mediated_decay,0.514609371864318
ENST00000517776.3,ENSG00000036565.12,nonsense_mediated_decay,nonsense_mediated_decay,0.950142818343332
ENST00000526196.3,ENSG00000117054.11,nonsense_mediated_decay,nonsense_mediated_decay,0.294074472909055
ENST00000575194.3,ENSG00000182557.5,nonsense_mediated_decay,nonsense_mediated_decay,0.514139383161655
ENST00000273145.2,ENSG00000144648.12,protein_coding,not_nmd,0.0154980316207225
ENST00000528649.3,ENSG00000168679.15,nonsense_mediated_decay,nonsense_mediated_decay,0.700506119882343
ENST00000360274.6,ENSG00000188191.12,protein_coding,not_nmd,0.246871778874854
ENST00000379339.3,ENSG00000131591.15,protein_coding,not_nmd,0.217648151552198
ENST00000527057.3,ENSG00000196600.10,nonsense_mediated_decay,nonsense_mediated_decay,0.940277291365253
ENST00000317126.6,ENSG00000138303.15,protein_coding,not_nmd,0.496344149287155
ENST00000392962.3,ENSG00000127507.15,nonsense_mediated_decay,nonsense_mediated_decay,0.904984254060625
ENST00000377541.3,ENSG00000049246.12,protein_coding,not_nmd,0.619109780012912
ENST00000488550.3,ENSG00000143995.17,protein_coding,not_nmd,0.206848825405808
ENST00000419445.3,ENSG00000164219.7,protein_coding,not_nmd,0.0689057088104328
ENST00000430059.4,ENSG00000147996.14,protein_coding,not_nmd,0.0734640405512578
ENST00000478015.3,ENSG00000172954.11,nonsense_mediated_decay,nonsense_mediated_decay,0.886771466112988
ENST00000433877.4,ENSG00000111011.15,nonsense_mediated_decay,nonsense_mediated_decay,0.79518158737805
ENST00000575842.3,ENSG00000184009.7,protein_coding,not_nmd,0.424818714827898
ENST00000296641.4,ENSG00000164220.6,protein_coding,not_nmd,0.0822118702954524
ENST00000525940.3,ENSG00000118513.16,nonsense_mediated_decay,nonsense_mediated_decay,0.965209124560773
ENST00000600603.3,ENSG00000104960.13,protein_coding,not_nmd,0.433536971522476
ENST00000394125.6,ENSG00000136933.14,protein_coding,not_nmd,0.360083424614701
ENST00000425731.5,ENSG00000174963.15,protein_coding,not_nmd,0.0273574061926361
ENST00000395068.6,ENSG00000178719.14,protein_coding,not_nmd,0.13714111070401
ENST00000524063.1,ENSG00000164270.15,nonsense_mediated_decay,nonsense_mediated_decay,0.826383226466579
ENST00000554864.5,ENSG00000134769.19,protein_coding,not_nmd,0.613622780246519
ENST00000419227.3,ENSG00000075711.18,nonsense_mediated_decay,nonsense_mediated_decay,0.979772405606527
ENST00000520781.3,ENSG00000104763.15,protein_coding,not_nmd,0.433797141652533
ENST00000538527.3,ENSG00000170054.12,nonsense_mediated_decay,nonsense_mediated_decay,0.242779342172956
ENST00000238671.9,ENSG00000119689.12,nonsense_mediated_decay,nonsense_mediated_decay,0.457731545367509
ENST00000342081.5,ENSG00000169435.11,protein_coding,not_nmd,0.064027051491843
ENST00000484166.3,ENSG00000118855.16,nonsense_mediated_decay,nonsense_mediated_decay,0.310314942850102
ENST00000345429.8,ENSG00000139793.16,protein_coding,not_nmd,0.27650509504466
ENST00000535543.3,ENSG00000172824.12,nonsense_mediated_decay,nonsense_mediated_decay,0.722646059776282
ENST00000554612.3,ENSG00000119689.12,nonsense_mediated_decay,nonsense_mediated_decay,0.368098926149784
ENST00000533123.3,ENSG00000166311.7,nonsense_mediated_decay,nonsense_mediated_decay,0.949761482243064
ENST00000233948.3,ENSG00000115596.3,protein_coding,not_nmd,0.317982242265946
ENST00000426395.5,ENSG00000104870.10,protein_coding,not_nmd,0.400124251867008
ENST00000456993.3,ENSG00000182150.13,nonsense_mediated_decay,nonsense_mediated_decay,0.92130597601065
ENST00000371408.5,ENSG00000176273.12,protein_coding,not_nmd,0.0424903784362243
ENST00000421355.1,ENSG00000248643.5,nonsense_mediated_decay,nonsense_mediated_decay,0.209630768879559
ENST00000448461.3,ENSG00000164048.11,nonsense_mediated_decay,nonsense_mediated_decay,0.562248735295248
ENST00000535250.3,ENSG00000089041.14,nonsense_mediated_decay,nonsense_mediated_decay,0.953834368374696
ENST00000566849.3,ENSG00000140265.10,nonsense_mediated_decay,nonsense_mediated_decay,0.588586018744578
ENST00000377853.4,ENSG00000196092.10,protein_coding,not_nmd,0.121478346566258
ENST00000261980.2,ENSG00000119614.2,protein_coding,not_nmd,0.0656826591155279
ENST00000366933.4,ENSG00000162814.8,protein_coding,not_nmd,0.368650780091106
ENST00000370540.1,ENSG00000203933.2,protein_coding,not_nmd,0.0744003838596154
ENST00000556392.3,ENSG00000197776.5,nonsense_mediated_decay,nonsense_mediated_decay,0.481469724927706
ENST00000307518.7,ENSG00000165887.9,protein_coding,not_nmd,0.246347234371519
ENST00000320982.3,ENSG00000133488.12,nonsense_mediated_decay,nonsense_mediated_decay,0.469117404200861
ENST00000419433.1,ENSG00000163482.9,nonsense_mediated_decay,nonsense_mediated_decay,0.635994578618161
ENST00000431118.3,ENSG00000119004.12,nonsense_mediated_decay,nonsense_mediated_decay,0.150084766049951
ENST00000495688.3,ENSG00000143851.13,nonsense_mediated_decay,nonsense_mediated_decay,0.862076176563034
ENST00000551241.3,ENSG00000089127.10,protein_coding,not_nmd,0.15443969419852
ENST00000286548.6,ENSG00000156052.8,protein_coding,not_nmd,0.0752122480683859
ENST00000379170.6,ENSG00000050393.9,protein_coding,not_nmd,0.0723451762664372
ENST00000615061.2,ENSG00000196873.13,nonsense_mediated_decay,nonsense_mediated_decay,0.655921781795158
ENST00000482108.1,ENSG00000242265.3,protein_coding,not_nmd,0.0215370065086224
ENST00000566442.3,ENSG00000214013.7,protein_coding,not_nmd,0.742534474443569
ENST00000582770.4,ENSG00000105655.16,nonsense_mediated_decay,nonsense_mediated_decay,0.795645192060684
ENST00000252711.4,ENSG00000130414.9,protein_coding,not_nmd,0.0400015495506687
ENST00000592537.3,ENSG00000126246.7,protein_coding,not_nmd,0.15945049174008
ENST00000481024.3,ENSG00000198814.10,nonsense_mediated_decay,nonsense_mediated_decay,0.891617124470682
ENST00000515652.3,ENSG00000174358.13,nonsense_mediated_decay,nonsense_mediated_decay,0.965813782007782
ENST00000525422.3,ENSG00000129158.8,nonsense_mediated_decay,nonsense_mediated_decay,0.941020782757578
ENST00000294737.9,ENSG00000213047.9,nonsense_mediated_decay,nonsense_mediated_decay,0.961778608148145
ENST00000477308.3,ENSG00000168297.13,nonsense_mediated_decay,nonsense_mediated_decay,0.886121706765047
ENST00000570248.3,ENSG00000103034.12,protein_coding,not_nmd,0.0753906596918993
ENST00000352371.3,ENSG00000100336.15,protein_coding,not_nmd,0.156094250858127
ENST00000439962.1,ENSG00000116406.16,nonsense_mediated_decay,nonsense_mediated_decay,0.924617259211537
ENST00000598953.1,ENSG00000171049.8,protein_coding,not_nmd,0.13214769542232
ENST00000378331.5,ENSG00000152455.13,nonsense_mediated_decay,nonsense_mediated_decay,0.06089460535638
ENST00000505283.1,ENSG00000113231.11,protein_coding,not_nmd,0.396430814560654
ENST00000525477.3,ENSG00000118513.16,nonsense_mediated_decay,nonsense_mediated_decay,0.954098993056091
ENST00000529586.3,ENSG00000118513.16,nonsense_mediated_decay,nonsense_mediated_decay,0.930161465127957
ENST00000378000.3,ENSG00000165983.12,protein_coding,not_nmd,0.204485352061314
ENST00000397360.2,ENSG00000116985.8,protein_coding,not_nmd,0.556404233424483
ENST00000442009.4,ENSG00000137054.13,protein_coding,not_nmd,0.852329812414367
ENST00000373600.5,ENSG00000119408.14,protein_coding,not_nmd,0.181944225770917
ENST00000381714.5,ENSG00000140382.12,protein_coding,not_nmd,0.554673059748857
ENST00000524765.1,ENSG00000109956.10,protein_coding,not_nmd,0.420171079115873
ENST00000529102.1,ENSG00000119714.8,protein_coding,not_nmd,0.0876328984828881
ENST00000566400.3,ENSG00000140463.11,nonsense_mediated_decay,nonsense_mediated_decay,0.772951708893967
ENST00000568886.3,ENSG00000103043.12,nonsense_mediated_decay,nonsense_mediated_decay,0.90823944901312
ENST00000329905.5,ENSG00000185933.6,protein_coding,not_nmd,0.0321396093852843
ENST00000342550.4,ENSG00000196083.7,nonsense_mediated_decay,nonsense_mediated_decay,0.946011555656673
ENST00000555055.3,ENSG00000126215.11,protein_coding,not_nmd,0.536610016090914
ENST00000344861.7,ENSG00000153786.10,nonsense_mediated_decay,nonsense_mediated_decay,0.858190294246556
ENST00000553168.1,ENSG00000189182.7,nonsense_mediated_decay,nonsense_mediated_decay,0.768677784802362
ENST00000340624.7,ENSG00000129214.12,protein_coding,not_nmd,0.50463897300011
ENST00000510026.3,ENSG00000172262.9,nonsense_mediated_decay,nonsense_mediated_decay,0.731715885437162
ENST00000475652.3,ENSG00000126653.13,nonsense_mediated_decay,nonsense_mediated_decay,0.464145794130982
ENST00000547137.3,ENSG00000185664.12,protein_coding,not_nmd,0.135279154027542
ENST00000557217.3,ENSG00000092020.8,nonsense_mediated_decay,nonsense_mediated_decay,0.76898537124363
ENST00000396196.4,ENSG00000151116.14,nonsense_mediated_decay,nonsense_mediated_decay,0.685152164857624
ENST00000429160.1,ENSG00000163960.9,nonsense_mediated_decay,nonsense_mediated_decay,0.528530236235799
ENST00000504187.3,ENSG00000174227.13,nonsense_mediated_decay,nonsense_mediated_decay,0.630204121068776
ENST00000535484.3,ENSG00000151116.14,protein_coding,not_nmd,0.222985101337784
ENST00000226091.2,ENSG00000108947.4,protein_coding,not_nmd,0.190570165546518
ENST00000410003.3,ENSG00000115282.17,protein_coding,not_nmd,0.0577308876523909
ENST00000460425.1,ENSG00000128805.12,nonsense_mediated_decay,nonsense_mediated_decay,0.869609226559086
ENST00000608057.3,ENSG00000128513.12,nonsense_mediated_decay,nonsense_mediated_decay,0.960177736059246
ENST00000273962.5,ENSG00000145331.11,protein_coding,not_nmd,0.253778359452297
ENST00000432809.3,ENSG00000153558.11,nonsense_mediated_decay,nonsense_mediated_decay,0.527500828237642
ENST00000525440.3,ENSG00000143156.11,nonsense_mediated_decay,nonsense_mediated_decay,0.964470762069845
ENST00000508779.1,ENSG00000113621.12,protein_coding,not_nmd,0.102922753598877
ENST00000563048.3,ENSG00000103194.13,nonsense_mediated_decay,nonsense_mediated_decay,0.678963055439126
ENST00000578390.3,ENSG00000161381.11,nonsense_mediated_decay,nonsense_mediated_decay,0.969594639447023
ENST00000273048.2,ENSG00000144567.8,nonsense_mediated_decay,nonsense_mediated_decay,0.707668431769157
ENST00000433535.4,ENSG00000156990.12,protein_coding,not_nmd,0.137338042919767
ENST00000541567.3,ENSG00000174669.9,nonsense_mediated_decay,nonsense_mediated_decay,0.601172439445904
ENST00000547101.3,ENSG00000198001.11,nonsense_mediated_decay,nonsense_mediated_decay,0.882822639295228
ENST00000568422.3,ENSG00000188603.14,nonsense_mediated_decay,nonsense_mediated_decay,0.47224074136244
ENST00000540929.3,ENSG00000111203.9,nonsense_mediated_decay,nonsense_mediated_decay,0.972866683976655
ENST00000585121.3,ENSG00000141380.11,nonsense_mediated_decay,nonsense_mediated_decay,0.74700990539621
ENST00000588859.3,ENSG00000187266.11,nonsense_mediated_decay,nonsense_mediated_decay,0.895021332166149
ENST00000571371.3,ENSG00000154975.11,nonsense_mediated_decay,nonsense_mediated_decay,0.301637091415551
ENST00000586828.3,ENSG00000099875.12,nonsense_mediated_decay,nonsense_mediated_decay,0.827458903644869
ENST00000321374.7,ENSG00000140481.11,nonsense_mediated_decay,nonsense_mediated_decay,0.889949270266315
ENST00000382438.5,ENSG00000109705.7,protein_coding,not_nmd,0.0357968628151068
ENST00000392669.4,ENSG00000110080.16,protein_coding,not_nmd,0.199727443340797
ENST00000478260.3,ENSG00000021762.17,protein_coding,not_nmd,0.470898037276358
ENST00000557943.3,ENSG00000140374.13,protein_coding,not_nmd,0.0904321461244158
ENST00000504959.3,ENSG00000109762.13,nonsense_mediated_decay,nonsense_mediated_decay,0.774364709039984
ENST00000612661.1,ENSG00000277443.1,protein_coding,not_nmd,0.0605454107320278
ENST00000361640.4,ENSG00000162482.4,protein_coding,not_nmd,0.605734073207815
ENST00000397289.4,ENSG00000128284.17,nonsense_mediated_decay,nonsense_mediated_decay,0.324940245956999
ENST00000298260.6,ENSG00000165480.13,nonsense_mediated_decay,nonsense_mediated_decay,0.273585986506216
ENST00000357157.8,ENSG00000156026.12,protein_coding,not_nmd,0.0927533914200082
ENST00000540269.4,ENSG00000103194.13,nonsense_mediated_decay,nonsense_mediated_decay,0.658250837674372
ENST00000569360.1,ENSG00000261459.1,nonsense_mediated_decay,nonsense_mediated_decay,0.778343196782891
ENST00000275162.7,ENSG00000146352.10,protein_coding,not_nmd,0.176504684609367
ENST00000380728.4,ENSG00000132522.13,protein_coding,not_nmd,0.706660915791097
